"","vec"
"6359",34239.3344067286
"6360",27080.6005235772
"6361",24814.9260193721
"6362",29457.2300751419
"6363",40583.483789189
"6364",30806.4972656273
"6365",18450.7665428249
"6366",27782.5918053527
"6367",43177.5561460477
"6368",27383.7970570912
"6369",32267.8710978887
"6370",30920.050633017
"6371",27853.2647081489
"6372",28850.0663135338
"6373",28935.0436844165
"6374",41149.4975857849
"6375",32527.5512489787
"6376",30233.2216455156
"6377",27220.5441644346
"6378",25684.2425230762
"6379",22603.7605088982
"6380",32824.3736553412
"6381",40317.0532857538
"6382",33340.2208240397
"6383",30644.2059557717
"6384",28850.5693440082
"6385",55866.8445112361
"6386",24825.7616546345
"6387",26873.0867820115
"6388",42880.7182115782
"6389",29902.2653936059
"6390",40981.4648582182
"6391",26783.8945734528
"6392",34482.0016019607
"6393",36109.9691713735
"6394",29967.5882503874
"6395",26273.1124125742
"6396",33957.6980896865
"6397",30495.5470006823
"6398",21580.7177643713
"6399",33748.0886341458
"6400",44116.8124880372
"6401",26359.2428006304
"6402",23829.5797645514
"6403",36903.3177515363
"6404",30526.4557692807
"6405",41084.2590358942
"6406",27167.4248256021
"6407",28057.8678276767
"6408",32000.3402895968
"6409",31139.5815852744
"6410",35480.6039986858
"6411",27039.5060934107
"6412",27736.5110988088
"6413",34130.0311616403
"6414",17788.80845891
"6415",42153.2278252618
"6416",20724.307299395
"6417",32739.3135134788
"6418",27144.7165085495
"6419",22807.2597286391
"6420",39851.0940252176
"6421",35880.065682228
"6422",38913.3358630586
"6423",43941.220596657
"6424",34795.221669912
"6425",37315.5696389797
"6426",28634.9684390301
"6427",32770.2356349544
"6428",26813.8056605307
"6429",31337.8252230311
"6430",30939.5075373261
"6431",24843.0982221416
"6432",37127.9566064526
"6433",22377.5588620242
"6434",39608.3085551127
"6435",31914.3630669291
"6436",32531.6832787836
"6437",38812.6880240976
"6438",30039.0143972588
"6439",29452.3477582279
"6440",42905.6547598434
"6441",36467.225557143
"6442",34303.020901237
"6443",30438.6530707702
"6444",31881.6710180003
"6445",41587.6206154459
"6446",31969.1353241675
"6447",28549.6630342564
"6448",35240.9377313165
"6449",37006.7463026467
"6450",34692.1612115736
"6451",38226.7480601919
"6452",27120.8085006839
"6453",29980.6742146907
"6454",28981.6794239231
"6455",21639.0316217992
"6456",29977.0291461607
"6457",25134.6578817192
"6458",33577.2496873672
"6459",25278.4865969415
"6460",42630.4667372214
"6461",39530.8604816385
"6462",32335.0483386793
"6463",35462.2589408471
"6464",39373.5812893563
"6465",32414.0878595417
"6466",28662.8254585946
"6467",29601.8070041463
"6468",33418.582148202
"6469",24083.6924084986
"6470",25241.9958591113
"6471",34189.5686249504
"6472",23381.1016346076
"6473",32132.0896391179
"6474",23646.520221991
"6475",23645.5967252617
"6476",29292.4183169878
"6477",29681.3980842338
"6478",30512.7850647675
"6479",38034.6048240176
"6480",33059.8862234627
"6481",28061.3936406134
"6482",34613.9893976216
"6483",32686.0129782165
"6484",26767.0256435394
"6485",30928.2284054054
"6486",25928.0964912828
"6487",52821.3514210268
"6488",36659.3605639127
"6489",33000.8686794983
"6490",39020.4018081065
"6491",25510.0668052909
"6492",27596.0608165689
"6493",26804.727034243
"6494",31689.3306953624
"6495",26133.7186016854
"6496",47423.3430342474
"6497",20405.0804002433
"6498",37092.1621524237
"6499",38621.7391885647
"6500",35260.8514660476
"6501",22402.6265446903
"6502",31308.6391457592
"6503",28110.9780899922
"6504",31476.8576263704
"6505",34961.1683827399
"6506",43272.8085802246
"6507",36015.5656570157
"6508",24297.6747084066
"6509",26240.2113777628
"6510",37884.0587570317
"6511",24235.4172953978
"6512",34486.0729145217
"6513",30244.4064995264
"6514",31541.6516908294
"6515",27874.15561357
"6516",35618.3576515536
"6517",25836.6060081852
"6518",40220.9307357998
"6519",23413.1948752274
"6520",26490.5903665633
"6521",45533.290186986
"6522",21451.873194928
"6523",47048.774315778
"6524",26909.5934280848
"6525",41238.0658605077
"6526",20730.555130802
"6527",38272.7214390422
"6528",28656.5165356956
"6529",30423.7800495411
"6530",31137.6348987436
"6531",35390.4086920092
"6532",22252.8687777702
"6533",28884.9931576442
"6534",35361.1775018094
"6535",49009.0681530446
"6536",22120.4401178485
"6537",38804.5728708048
"6538",34666.8988876606
"6539",30182.6657730713
"6540",37560.7630095608
"6541",45612.5410909636
"6542",24852.2723697789
"6543",30506.0164928545
"6544",29693.4238931373
"6545",27988.8139853018
"6546",23996.8145962244
"6547",25904.5528238069
"6548",37871.3122811801
"6549",25005.8786237748
"6550",32309.9533404952
"6551",26274.622481384
"6552",25463.4455671128
"6553",40167.6334555678
"6554",32797.5701880262
"6555",33024.4691914539
"6556",38195.0479894667
"6557",32912.9609896676
"6558",32431.5135458393
"6559",26815.6202004842
"6560",46883.9546113805
"6561",22247.1777693093
"6562",24844.9254393689
"6563",31896.1413800089
"6564",24369.4758474356
"6565",29764.8990411055
"6566",24001.5627000038
"6567",22718.0159256278
"6568",26011.9604849744
"6569",42569.2239191049
"6570",22959.0247212709
"6571",20235.6476336534
"6572",29425.1664533249
"6573",31993.3713151669
"6574",26261.5077923443
"6575",29486.5819285506
"6576",35082.6981786876
"6577",25960.1962631136
"6578",28604.3774368085
"6579",30258.6704593029
"6580",30199.5715378009
"6581",22229.938627071
"6582",28859.4590820696
"6583",32401.1211707201
"6584",51994.7153965369
"6585",24490.9000895762
"6586",30465.782285157
"6587",17389.5149973095
"6588",34291.3971207133
"6589",25847.5149628702
"6590",23307.9107674123
"6591",34584.7476238909
"6592",29680.9505123589
"6593",34260.7173928383
"6594",33852.3061195132
"6595",33579.2967863754
"6596",26320.3466413734
"6597",23745.7834973324
"6598",30556.2166443704
"6599",21999.2903637491
"6600",22831.5425755623
"6601",23125.7900575161
"6602",32930.7929927028
"6603",41203.2581214476
"6604",38266.281382391
"6605",34466.7963683624
"6606",24445.8909386022
"6607",41060.8488143901
"6608",48173.4861795479
"6609",36557.9521943646
"6610",23246.2042195642
"6611",36923.753916352
"6612",29427.5216836201
"6613",39012.1990323539
"6614",24932.203200195
"6615",20604.2363410279
"6616",34449.2506340191
"6617",33748.8902679524
"6618",30602.3140123106
"6619",36360.9770699453
"6620",29820.9599730001
"6621",24165.3538722354
"6622",24451.8918033382
"6623",35668.9938885149
"6624",25572.1111135131
"6625",30280.1594144327
"6626",26893.2993640053
"6627",31546.4467173283
"6628",27763.9263203108
"6629",28353.4134779314
"6630",30601.8536545764
"6631",44336.4073119565
"6632",25230.8313636601
"6633",20178.1275816172
"6634",47844.0293516122
"6635",28626.6391596115
"6636",34095.8487900268
"6637",34781.4960184677
"6638",31990.3648798008
"6639",31152.3361583112
"6640",24164.3067927095
"6641",37494.2834397054
"6642",34120.8312422306
"6643",22031.035784682
"6644",20353.4269977511
"6645",20427.2773773513
"6646",36650.0087496479
"6647",36909.8618327555
"6648",23572.8240035212
"6649",27312.1430892211
"6650",34301.7608620459
"6651",28794.7657078273
"6652",28160.2976549024
"6653",18941.9218869851
"6654",28181.9821052124
"6655",34681.9583829182
"6656",26530.3482260697
"6657",38917.1278249936
"6658",39414.2478727937
"6659",22134.4761165382
"6660",42911.2969305924
"6661",31993.7110400346
"6662",28416.8255655432
"6663",30741.1792186493
"6664",25852.1650750379
"6665",40885.8270055203
"6666",34022.4983272699
"6667",31280.106974493
"6668",26138.2703819135
"6669",19757.4208168746
"6670",29992.3661263353
"6671",36776.4233017324
"6672",46469.1062227178
"6673",37508.1474461168
"6674",39563.2138674675
"6675",47237.9349823388
"6676",22198.8271502614
"6677",26448.1941419766
"6678",34783.7098571562
"6679",37991.5899379808
"6680",40710.1999276395
"6681",31084.4820305914
"6682",30323.8104972148
"6683",33317.3285428828
"6684",41286.1002723562
"6685",24549.2248358973
"6686",29345.3188049597
"6687",30079.1598377263
"6688",38733.108979754
"6689",28727.2906712963
"6690",24590.4251421297
"6691",36396.9942340979
"6692",19506.5965792505
"6693",41597.4090982772
"6694",35919.7947859713
"6695",25123.7385058979
"6696",28255.9935365979
"6697",29112.3294409009
"6698",39482.2964197112
"6699",34636.0040873987
"6700",33851.0179749912
"6701",34644.5032404418
"6702",37000.626907541
"6703",27752.6215272584
"6704",39573.3791747497
"6705",20355.984568403
"6706",32205.4018439637
"6707",33884.5785721357
"6708",18930.1095986809
"6709",32980.5358557313
"6710",21061.5037069502
"6711",35844.5609708018
"6712",35569.875198837
"6713",30319.3993473737
"6714",57020.3861880424
"6715",40932.3828314236
"6716",26533.7820657755
"6717",42016.5128410907
"6718",29206.7689744706
"6719",28220.0434112952
"6720",35111.267429569
"6721",27514.1889877756
"6722",37103.4523819235
"6723",47599.9579332518
"6724",21178.7397631424
"6725",30366.8087153079
"6726",34496.1813816169
"6727",55244.5289782651
"6728",33551.1230915536
"6729",28801.0202209849
"6730",42186.1865715129
"6731",32333.7450287824
"6732",46288.3715933315
"6733",25646.4265588764
"6734",28093.7534351258
"6735",22410.3740770172
"6736",20647.8102613854
"6737",29148.5358718032
"6738",28229.2688159871
"6739",40411.1568810182
"6740",22057.3530159556
"6741",30880.2864675984
"6742",25478.0218176752
"6743",37838.0504669513
"6744",32278.7532434147
"6745",30028.4840313727
"6746",20987.0902373926
"6747",32448.2959050189
"6748",34312.5845668347
"6749",30648.2641656363
"6750",34328.4090416253
"6751",30783.1736719095
"6752",43435.2031417953
"6753",23033.1574582708
"6754",37697.6727607473
"6755",35149.2839657843
"6756",40127.0902410477
"6757",35827.3427225272
"6758",38515.8863966766
"6759",29740.7713266219
"6760",28575.5173567237
"6761",40751.1114322326
"6762",31605.3590815772
"6763",39288.057011323
"6764",35372.1091185594
"6765",35539.6952952907
"6766",34427.500837601
"6767",36618.7387700422
"6768",32760.6306046769
"6769",29770.9459222695
"6770",42588.1488540966
"6771",32583.2169745757
"6772",26026.3871429525
"6773",59684.8728275313
"6774",32249.4953787366
"6775",21087.0749300328
"6776",33567.0401137645
"6777",54865.6162907739
"6778",46970.7966252043
"6779",32259.7452014441
"6780",28669.3360531869
"6781",24882.9198801901
"6782",19761.3993825311
"6783",28443.2753080017
"6784",36016.1436114774
"6785",23679.8320318261
"6786",25612.6182451469
"6787",27786.3644629718
"6788",19670.0605913543
"6789",38593.8542319134
"6790",34147.1561672952
"6791",32192.1808795566
"6792",38667.445913004
"6793",26715.5921702929
"6794",32752.8893057912
"6795",37120.898026455
"6796",27402.3730225391
"6797",30414.5570484373
"6798",32132.0787549213
"6799",36953.0586728823
"6800",28163.5723872516
"6801",28305.2999176962
"6802",21469.7559345918
"6803",27721.9926671902
"6804",27180.476736969
"6805",18921.1747360749
"6806",44207.7919616033
"6807",32472.9795424988
"6808",29400.2947200334
"6809",22740.1517892754
"6810",26065.0724379913
"6811",25010.6214717701
"6812",29418.0792246476
"6813",27741.2716228826
"6814",32047.6230565109
"6815",38219.5805636034
"6816",22997.4821462782
"6817",26143.3312616843
"6818",26708.7073637543
"6819",29095.8740885893
"6820",42039.1257209237
"6821",25919.3973115463
"6822",33310.1782539198
"6823",24980.1589608426
"6824",24558.8196612048
"6825",31029.4427513193
"6826",36336.3881256877
"6827",22362.0155583656
"6828",49065.1247862618
"6829",36325.2051725603
"6830",28842.1043671746
"6831",35033.5389945879
"6832",19381.8711627306
"6833",24532.4637974847
"6834",21437.2030249531
"6835",33208.8401095616
"6836",40843.0503886224
"6837",31071.1426761911
"6838",30092.0150760004
"6839",25426.3942943435
"6840",25502.1262506914
"6841",29814.0840471331
"6842",29287.7779756382
"6843",29617.4306575954
"6844",30391.481724767
"6845",32776.5692648596
"6846",27370.0871799037
"6847",24095.2311802455
"6848",32956.1967791209
"6849",34316.9200650851
"6850",26649.4271541289
"6851",31233.0339857729
"6852",28160.413696138
"6853",31764.3400863113
"6854",26407.3720093413
"6855",38770.3441884913
"6856",29503.2768235122
"6857",27780.844177509
"6858",44986.2062061947
"6859",26773.8610311375
"6860",28493.1261775011
"6861",41132.1134415709
"6862",25440.6929853679
"6863",40152.2073955457
"6864",24224.9760165267
"6865",29158.9267297212
"6866",34542.6126551883
"6867",33152.7676520367
"6868",25408.3411786764
"6869",44716.9960418184
"6870",38172.4364707556
"6871",24618.0743119894
"6872",28973.505933746
"6873",21755.99057891
"6874",23025.4703184351
"6875",30778.6580479623
"6876",19547.024302056
"6877",29106.155779449
"6878",47221.3308562596
"6879",28339.7205802932
"6880",30165.6596012224
"6881",30565.1889290452
"6882",39457.6616085324
"6883",21820.3648114026
"6884",38530.4007107379
"6885",33637.2814575263
"6886",28462.4983496022
"6887",25760.2683579174
"6888",43372.1570126737
"6889",34296.4197928582
"6890",29359.7411127167
"6891",36693.9005477896
"6892",25252.9445382847
"6893",36210.9809950521
"6894",29807.0857832458
"6895",30634.6268756393
"6896",32929.1401252723
"6897",25726.2316215758
"6898",35027.8897756554
"6899",36681.1218299501
"6900",28869.0241430928
"6901",27027.8799524449
"6902",55771.5577549647
"6903",30203.0039149771
"6904",22151.043014998
"6905",28539.2618900649
"6906",33442.5557119864
"6907",30310.5575007266
"6908",31208.1112958591
"6909",25071.9211086704
"6910",26934.324660846
"6911",30113.741999492
"6912",29051.5666397092
"6913",34622.4444115795
"6914",29305.8121342745
"6915",32771.6665098035
"6916",37559.5532977017
"6917",21640.9712621794
"6918",34060.7461815628
"6919",34506.3002382865
"6920",32734.9275670893
"6921",30749.7037792636
"6922",33648.4462484246
"6923",25893.5592145499
"6924",28745.4873726104
"6925",34838.8230880031
"6926",40518.9890849823
"6927",29838.0139102026
"6928",26187.615420339
"6929",40568.5847697789
"6930",26941.5999285371
"6931",24972.3359682771
"6932",29905.3309582476
"6933",36360.7105473517
"6934",26527.1229725543
"6935",36329.6441352108
"6936",33422.8401175442
"6937",32911.1748871454
"6938",29220.954735274
"6939",26737.6064747231
"6940",21851.8224721103
"6941",45733.4725179737
"6942",34155.2115404329
"6943",50603.6967269084
"6944",25547.0885599705
"6945",24377.3220828675
"6946",33237.3709570181
"6947",25643.0325228753
"6948",31468.6910061876
"6949",34706.8996570215
"6950",39735.2656663628
"6951",22955.268241306
"6952",36930.0358456522
"6953",22324.1936041105
"6954",36173.0977163897
"6955",27671.2292955872
"6956",42335.5575862638
"6957",24126.4137997466
"6958",37018.3659494779
"6959",29083.2922333654
"6960",32559.8893068847
"6961",22373.0757536581
"6962",34697.4337740927
"6963",21650.8262652185
"6964",23182.9176959298
"6965",21995.7561075655
"6966",28059.1263058751
"6967",34198.4445070472
"6968",22389.3690517546
"6969",34795.807431722
"6970",25787.9978879066
"6971",28075.3367030126
"6972",33696.764790425
"6973",43989.5178450457
"6974",33476.7012450956
"6975",27566.8107375535
"6976",25973.1752514607
"6977",24005.109456831
"6978",29284.7274168258
"6979",28801.7632528829
"6980",24440.1418170015
"6981",34955.932838419
"6982",38476.4888068999
"6983",28409.8461075067
"6984",43271.8979195004
"6985",25107.5505674385
"6986",32105.6734220021
"6987",45766.2412792604
"6988",26602.3479086189
"6989",30458.2458596231
"6990",56857.9437719548
"6991",37061.5618164967
"6992",20126.1349304995
"6993",31095.3466204395
"6994",37328.1178874357
"6995",30398.6726849109
"6996",24422.7288467986
"6997",31870.3653485976
"6998",33387.3813526106
"6999",26682.4193758176
"7000",37711.8873175237
"7001",22575.306537633
"7002",29858.7732833063
"7003",22419.985102998
"7004",39696.2231662059
"7005",31260.2955460702
"7006",34473.686756858
"7007",37990.9624453253
"7008",40010.1935956831
"7009",33301.0423732305
"7010",42177.8083651431
"7011",18089.3202404734
"7012",27315.0859835237
"7013",40093.8432207878
"7014",37998.0359403494
"7015",32150.6186651091
"7016",34381.4079247706
"7017",31312.0983456094
"7018",31432.8138689579
"7019",33881.8888022061
"7020",31790.3800942519
"7021",27462.7471930517
"7022",36009.9520613307
"7023",32919.6301545404
"7024",23949.3436076642
"7025",42822.3843686339
"7026",17218.7728888645
"7027",35930.5813249194
"7028",23347.4142435641
"7029",47314.0957753019
"7030",33343.9974477752
"7031",29633.0572942963
"7032",42046.2875065861
"7033",24779.9446460394
"7034",30568.8020564255
"7035",24693.7676349186
"7036",32520.8888056373
"7037",28982.3728418725
"7038",39009.0065010808
"7039",49924.6424623644
"7040",41298.2125778179
"7041",47015.0657438433
"7042",34444.426181624
"7043",28926.3409113237
"7044",31196.9660928323
"7045",28444.9855373048
"7046",47901.7244261963
"7047",31397.4409972252
"7048",36716.4488757981
"7049",27499.4833511056
"7050",24728.7716067316
"7051",28413.89072637
"7052",20103.8004966415
"7053",36910.5607618276
"7054",44974.5425462561
"7055",44308.5274304082
"7056",32906.7264408433
"7057",37861.5281942859
"7058",26652.7665776733
"7059",23741.2855815949
"7060",41712.8128872298
"7061",39492.2399847195
"7062",23805.7373271802
"7063",29222.0987300566
"7064",28366.6718316483
"7065",22995.1336361053
"7066",35358.4218744858
